Country,Total Cases,Cases,Total Deaths,Deaths,Total Recovered,Date
Czechia,26,+7,0,0.0,0,2020-03-07
Israel,25,+4,0,0.0,0,2020-03-07
San Marino,23,0,0,0.0,0,2020-03-07
Portugal,21,+8,0,0.0,0,2020-03-07
Vietnam,20,+3,0,0.0,0,2020-03-07
Algeria,19,+2,0,0.0,0,2020-03-07
Finland,19,+4,0,0.0,0,2020-03-07
Ireland,19,+1,0,0.0,0,2020-03-07
Palestine,19,+3,0,0.0,0,2020-03-07
Brazil,18,+5,0,0.0,0,2020-03-07
Oman,16,0,0,0.0,0,2020-03-07
Ecuador,14,+1,0,0.0,0,2020-03-07
Russia,14,+1,0,0.0,0,2020-03-07
Georgia,13,+4,0,0.0,0,2020-03-07
Romania,13,+4,0,0.0,0,2020-03-07
Croatia,12,+1,0,0.0,0,2020-03-07
Qatar,12,+1,0,0.0,0,2020-03-07
Slovenia,12,+4,0,0.0,0,2020-03-07
Macao,10,0,0,0.0,0,2020-03-07
Estonia,10,0,0,0.0,0,2020-03-07
Argentina,9,+1,0,1.0,0,2020-03-07
Azerbaijan,9,0,0,0.0,0,2020-03-07
Saudi Arabia,7,+2,0,0.0,0,2020-03-07
Philippines,6,+1,0,0.0,0,2020-03-07
Belarus,6,0,0,0.0,0,2020-03-07
Mexico,6,0,0,0.0,0,2020-03-07
Pakistan,6,0,0,0.0,0,2020-03-07
Poland,6,+1,0,0.0,0,2020-03-07
New Zealand,5,+1,0,0.0,0,2020-03-07
Chile,5,0,0,0.0,0,2020-03-07
Hungary,5,+1,0,0.0,0,2020-03-07
Afghanistan,4,+3,0,0.0,0,2020-03-07
Indonesia,4,0,0,0.0,0,2020-03-07
Senegal,4,0,0,0.0,0,2020-03-07
Luxembourg,3,0,0,0.0,0,2020-03-07
North Macedonia,3,0,0,0.0,0,2020-03-07
Bosnia and Herzegovina,3,0,0,0.0,0,2020-03-07
Malta,3,+3,0,0.0,0,2020-03-07
Slovakia,3,+2,0,0.0,0,2020-03-07
Cambodia,2,+1,0,0.0,0,2020-03-07
Dominican Republic,2,0,0,0.0,0,2020-03-07
Morocco,2,0,0,0.0,0,2020-03-07
Cameroon,2,0,0,0.0,0,2020-03-07
Faeroe Islands,2,0,0,0.0,0,2020-03-07
Maldives,2,+2,0,0.0,0,2020-03-07
South Africa,2,+1,0,0.0,0,2020-03-07
Andorra,1,0,0,0.0,0,2020-03-07
Armenia,1,0,0,0.0,0,2020-03-07
Jordan,1,0,0,0.0,0,2020-03-07
Latvia,1,0,0,0.0,0,2020-03-07
Lithuania,1,0,0,0.0,0,2020-03-07
Monaco,1,0,0,0.0,0,2020-03-07
Nepal,1,0,0,0.0,0,2020-03-07
Nigeria,1,0,0,0.0,0,2020-03-07
Sri Lanka,1,0,0,0.0,0,2020-03-07
Tunisia,1,0,0,0.0,0,2020-03-07
Ukraine,1,0,0,0.0,0,2020-03-07
Bhutan,1,0,0,0.0,0,2020-03-07
Colombia,1,0,0,0.0,0,2020-03-07
Costa Rica,1,0,0,0.0,0,2020-03-07
Gibraltar,1,0,0,0.0,0,2020-03-07
Vatican City,1,0,0,0.0,0,2020-03-07
Liechtenstein,1,0,0,0.0,0,2020-03-07
Moldova,1,+1,0,0.0,0,2020-03-07
Paraguay,1,+1,0,0.0,0,2020-03-07
Peru,1,0,0,0.0,0,2020-03-07
Serbia,1,0,0,0.0,0,2020-03-07
Togo,1,0,0,0.0,0,2020-03-07
Total:,105992,3948,0,76.0,0,2020-03-07
China,80703,+8,0,1.0,0,2020-03-08
Italy,7375,"+1,492",0,133.0,0,2020-03-08
S. Korea,7313,+272,0,2.0,0,2020-03-08
Iran,6566,+743,0,49.0,0,2020-03-08
France,1126,+177,0,3.0,0,2020-03-08
Germany,1040,+240,0,0.0,0,2020-03-08
Diamond Princess,696,0,0,0.0,0,2020-03-08
Spain,674,+149,0,7.0,0,2020-03-08
USA,534,+99,0,2.0,0,2020-03-08
Japan,502,+41,0,1.0,0,2020-03-08
Switzerland,337,+69,0,1.0,0,2020-03-08
UK,273,+64,0,1.0,0,2020-03-08
Netherlands,265,+77,0,2.0,0,2020-03-08
Sweden,203,+42,0,0.0,0,2020-03-08
Belgium,200,+31,0,0.0,0,2020-03-08
Norway,176,+20,0,0.0,0,2020-03-08
Singapore,150,+12,0,0.0,0,2020-03-08
Hong Kong,115,+7,0,1.0,0,2020-03-08
Austria,104,+23,0,0.0,0,2020-03-08
Malaysia,99,+6,0,0.0,0,2020-03-08
Bahrain,85,0,0,0.0,0,2020-03-08
Australia,80,+6,0,0.0,0,2020-03-08
Greece,73,+7,0,0.0,0,2020-03-08
Canada,64,+4,0,0.0,0,2020-03-08
Kuwait,64,+3,0,0.0,0,2020-03-08
Iraq,60,+6,0,2.0,0,2020-03-08
Iceland,58,+8,0,0.0,0,2020-03-08
Thailand,50,0,0,0.0,0,2020-03-08
Egypt,49,+1,0,1.0,0,2020-03-08
Taiwan,45,0,0,0.0,0,2020-03-08
UAE,45,0,0,0.0,0,2020-03-08
India,43,+9,0,0.0,0,2020-03-08
Israel,39,+14,0,0.0,0,2020-03-08
San Marino,36,+10,0,0.0,0,2020-03-08
Denmark,35,+8,0,0.0,0,2020-03-08
Czechia,32,+6,0,0.0,0,2020-03-08
Lebanon,32,+4,0,0.0,0,2020-03-08
Portugal,30,+9,0,0.0,0,2020-03-08
Vietnam,30,+10,0,0.0,0,2020-03-08
Brazil,25,+6,0,0.0,0,2020-03-08
Finland,25,+6,0,0.0,0,2020-03-08
Ireland,21,+2,0,0.0,0,2020-03-08
Algeria,20,+1,0,0.0,0,2020-03-08
Palestine,19,0,0,0.0,0,2020-03-08
Russia,17,+3,0,0.0,0,2020-03-08
Oman,16,0,0,0.0,0,2020-03-08
Slovenia,16,+4,0,0.0,0,2020-03-08
Qatar,15,+3,0,0.0,0,2020-03-08
Romania,15,+2,0,0.0,0,2020-03-08
Ecuador,14,0,0,0.0,0,2020-03-08
Georgia,13,0,0,0.0,0,2020-03-08
Argentina,12,+3,0,0.0,0,2020-03-08
Croatia,12,0,0,0.0,0,2020-03-08
Saudi Arabia,11,+4,0,0.0,0,2020-03-08
Poland,11,+5,0,0.0,0,2020-03-08
Philippines,10,+4,0,0.0,0,2020-03-08
Macao,10,0,0,0.0,0,2020-03-08
Estonia,10,0,0,0.0,0,2020-03-08
Chile,10,+3,0,0.0,0,2020-03-08
Azerbaijan,9,0,0,0.0,0,2020-03-08
Mexico,7,+1,0,0.0,0,2020-03-08
Pakistan,7,+1,0,0.0,0,2020-03-08
Hungary,7,+2,0,0.0,0,2020-03-08
Belarus,6,0,0,0.0,0,2020-03-08
Indonesia,6,+2,0,0.0,0,2020-03-08
Peru,6,0,0,0.0,0,2020-03-08
Dominican Republic,5,+3,0,0.0,0,2020-03-08
Luxembourg,5,+1,0,0.0,0,2020-03-08
New Zealand,5,0,0,0.0,0,2020-03-08
Costa Rica,5,+4,0,0.0,0,2020-03-08
French Guiana,5,0,0,0.0,0,2020-03-08
Slovakia,5,+2,0,0.0,0,2020-03-08
Afghanistan,4,0,0,0.0,0,2020-03-08
Senegal,4,0,0,0.0,0,2020-03-08
Bulgaria,4,+2,0,0.0,0,2020-03-08
Maldives,4,+2,0,0.0,0,2020-03-08
Latvia,3,+2,0,0.0,0,2020-03-08
North Macedonia,3,0,0,0.0,0,2020-03-08
Bangladesh,3,+3,0,0.0,0,2020-03-08
Bosnia and Herzegovina,3,0,0,0.0,0,2020-03-08
Malta,3,0,0,0.0,0,2020-03-08
South Africa,3,+1,0,0.0,0,2020-03-08
Cambodia,2,0,0,0.0,0,2020-03-08
Morocco,2,0,0,0.0,0,2020-03-08
Tunisia,2,+1,0,0.0,0,2020-03-08
Cameroon,2,0,0,0.0,0,2020-03-08
Faeroe Islands,2,0,0,0.0,0,2020-03-08
Andorra,1,0,0,0.0,0,2020-03-08
Armenia,1,0,0,0.0,0,2020-03-08
Jordan,1,0,0,0.0,0,2020-03-08
Lithuania,1,0,0,0.0,0,2020-03-08
Monaco,1,0,0,0.0,0,2020-03-08
Nepal,1,0,0,0.0,0,2020-03-08
Nigeria,1,0,0,0.0,0,2020-03-08
Sri Lanka,1,0,0,0.0,0,2020-03-08
Ukraine,1,0,0,0.0,0,2020-03-08
Bhutan,1,0,0,0.0,0,2020-03-08
Colombia,1,0,0,0.0,0,2020-03-08
Gibraltar,1,0,0,0.0,0,2020-03-08
Vatican City,1,0,0,0.0,0,2020-03-08
Liechtenstein,1,0,0,0.0,0,2020-03-08
Moldova,1,0,0,0.0,0,2020-03-08
Paraguay,1,0,0,0.0,0,2020-03-08
Serbia,1,0,0,0.0,0,2020-03-08
Togo,1,0,0,0.0,0,2020-03-08
Total:,109843,3750,0,206.0,0,2020-03-08
China,80735,40.0,0,22.0,0,2020-03-09
S. Korea,7382,69.0,0,3.0,0,2020-03-09
Italy,7375,0.0,0,0.0,0,2020-03-09
Iran,6566,0.0,0,0.0,0,2020-03-09
France,1209,0.0,0,0.0,0,2020-03-09
Germany,1040,0.0,0,0.0,0,2020-03-09
Diamond Princess,696,0.0,0,0.0,0,2020-03-09
Spain,674,0.0,0,0.0,0,2020-03-09
USA,542,1.0,0,0.0,0,2020-03-09
Japan,502,0.0,0,0.0,0,2020-03-09
Switzerland,332,0.0,0,0.0,0,2020-03-09
UK,278,0.0,0,0.0,0,2020-03-09
Netherlands,265,0.0,0,0.0,0,2020-03-09
Sweden,203,0.0,0,0.0,0,2020-03-09
Belgium,200,0.0,0,0.0,0,2020-03-09
Norway,176,0.0,0,0.0,0,2020-03-09
Singapore,150,0.0,0,0.0,0,2020-03-09
Hong Kong,115,0.0,0,0.0,0,2020-03-09
Austria,104,0.0,0,0.0,0,2020-03-09
Malaysia,99,0.0,0,0.0,0,2020-03-09
Australia,89,6.0,0,0.0,0,2020-03-09
Bahrain,85,0.0,0,0.0,0,2020-03-09
Greece,73,0.0,0,0.0,0,2020-03-09
Canada,66,0.0,0,0.0,0,2020-03-09
Kuwait,64,0.0,0,0.0,0,2020-03-09
Iraq,60,0.0,0,0.0,0,2020-03-09
Iceland,58,0.0,0,0.0,0,2020-03-09
Egypt,55,0.0,0,0.0,0,2020-03-09
Thailand,50,0.0,0,0.0,0,2020-03-09
Taiwan,45,0.0,0,0.0,0,2020-03-09
UAE,45,0.0,0,0.0,0,2020-03-09
India,40,0.0,0,0.0,0,2020-03-09
Israel,39,0.0,0,0.0,0,2020-03-09
San Marino,36,0.0,0,0.0,0,2020-03-09
Denmark,35,0.0,0,0.0,0,2020-03-09
Czechia,32,0.0,0,0.0,0,2020-03-09
Lebanon,32,0.0,0,0.0,0,2020-03-09
Portugal,30,0.0,0,0.0,0,2020-03-09
Vietnam,30,0.0,0,0.0,0,2020-03-09
Brazil,25,0.0,0,0.0,0,2020-03-09
Finland,25,0.0,0,0.0,0,2020-03-09
Ireland,21,0.0,0,0.0,0,2020-03-09
Algeria,20,0.0,0,0.0,0,2020-03-09
Palestine,19,0.0,0,0.0,0,2020-03-09
Russia,17,0.0,0,0.0,0,2020-03-09
Oman,16,0.0,0,0.0,0,2020-03-09
Slovenia,16,0.0,0,0.0,0,2020-03-09
Ecuador,15,1.0,0,0.0,0,2020-03-09
Qatar,15,0.0,0,0.0,0,2020-03-09
Romania,15,0.0,0,0.0,0,2020-03-09
Saudi Arabia,15,4.0,0,0.0,0,2020-03-09
Georgia,13,0.0,0,0.0,0,2020-03-09
Argentina,12,0.0,0,0.0,0,2020-03-09
Croatia,12,0.0,0,0.0,0,2020-03-09
Poland,11,0.0,0,0.0,0,2020-03-09
Philippines,10,0.0,0,0.0,0,2020-03-09
Macao,10,0.0,0,0.0,0,2020-03-09
Estonia,10,0.0,0,0.0,0,2020-03-09
Chile,10,0.0,0,0.0,0,2020-03-09
Azerbaijan,9,0.0,0,0.0,0,2020-03-09
Costa Rica,9,0.0,0,0.0,0,2020-03-09
Mexico,7,0.0,0,0.0,0,2020-03-09
Pakistan,7,0.0,0,0.0,0,2020-03-09
Hungary,7,0.0,0,0.0,0,2020-03-09
Peru,7,0.0,0,0.0,0,2020-03-09
Belarus,6,0.0,0,0.0,0,2020-03-09
Indonesia,6,0.0,0,0.0,0,2020-03-09
Dominican Republic,5,0.0,0,0.0,0,2020-03-09
Luxembourg,5,0.0,0,0.0,0,2020-03-09
New Zealand,5,0.0,0,0.0,0,2020-03-09
French Guiana,5,0.0,0,0.0,0,2020-03-09
Guyana,5,0.0,0,0.0,0,2020-03-09
Slovakia,5,0.0,0,0.0,0,2020-03-09
Afghanistan,4,0.0,0,0.0,0,2020-03-09
Senegal,4,0.0,0,0.0,0,2020-03-09
Bulgaria,4,0.0,0,0.0,0,2020-03-09
Maldives,4,0.0,0,0.0,0,2020-03-09
Latvia,3,0.0,0,0.0,0,2020-03-09
North Macedonia,3,0.0,0,0.0,0,2020-03-09
Bangladesh,3,0.0,0,0.0,0,2020-03-09
Bosnia and Herzegovina,3,0.0,0,0.0,0,2020-03-09
Malta,3,0.0,0,0.0,0,2020-03-09
South Africa,3,0.0,0,0.0,0,2020-03-09
Cambodia,2,0.0,0,0.0,0,2020-03-09
Morocco,2,0.0,0,0.0,0,2020-03-09
Tunisia,2,0.0,0,0.0,0,2020-03-09
Albania,2,0.0,0,0.0,0,2020-03-09
Cameroon,2,0.0,0,0.0,0,2020-03-09
Faeroe Islands,2,0.0,0,0.0,0,2020-03-09
Martinique,2,0.0,0,0.0,0,2020-03-09
Saint Martin,2,0.0,0,0.0,0,2020-03-09
Andorra,1,0.0,0,0.0,0,2020-03-09
Armenia,1,0.0,0,0.0,0,2020-03-09
Jordan,1,0.0,0,0.0,0,2020-03-09
Lithuania,1,0.0,0,0.0,0,2020-03-09
Monaco,1,0.0,0,0.0,0,2020-03-09
Nepal,1,0.0,0,0.0,0,2020-03-09
Nigeria,1,0.0,0,0.0,0,2020-03-09
Sri Lanka,1,0.0,0,0.0,0,2020-03-09
Ukraine,1,0.0,0,0.0,0,2020-03-09
Bhutan,1,0.0,0,0.0,0,2020-03-09
Colombia,1,0.0,0,0.0,0,2020-03-09
Gibraltar,1,0.0,0,0.0,0,2020-03-09
Vatican City,1,0.0,0,0.0,0,2020-03-09
Liechtenstein,1,0.0,0,0.0,0,2020-03-09
Moldova,1,0.0,0,0.0,0,2020-03-09
Paraguay,1,0.0,0,0.0,0,2020-03-09
St. Barth,1,0.0,0,0.0,0,2020-03-09
Serbia,1,0.0,0,0.0,0,2020-03-09
Togo,1,0.0,0,0.0,0,2020-03-09
Total:,110071,121.0,0,25.0,0,2020-03-09
China,80761,7.0,0,0.0,0,2020-03-10
Italy,10149,977.0,0,168.0,0,2020-03-10
Iran,8042,881.0,0,54.0,0,2020-03-10
S. Korea,7513,35.0,0,5.0,0,2020-03-10
France,1784,372.0,0,3.0,0,2020-03-10
Spain,1695,464.0,0,6.0,0,2020-03-10
Germany,1565,341.0,0,0.0,0,2020-03-10
USA,975,271.0,0,4.0,0,2020-03-10
Diamond Princess,696,0.0,0,0.0,0,2020-03-10
Japan,587,57.0,0,1.0,0,2020-03-10
Switzerland,497,123.0,0,1.0,0,2020-03-10
Norway,400,173.0,0,0.0,0,2020-03-10
UK,383,62.0,0,1.0,0,2020-03-10
Netherlands,382,61.0,0,0.0,0,2020-03-10
Sweden,355,95.0,0,0.0,0,2020-03-10
Belgium,267,28.0,0,0.0,0,2020-03-10
Denmark,262,172.0,0,0.0,0,2020-03-10
Austria,182,51.0,0,0.0,0,2020-03-10
Singapore,166,6.0,0,0.0,0,2020-03-10
Malaysia,129,12.0,0,0.0,0,2020-03-10
Hong Kong,121,5.0,0,0.0,0,2020-03-10
Australia,116,23.0,0,0.0,0,2020-03-10
Bahrain,110,1.0,0,0.0,0,2020-03-10
Canada,94,17.0,0,0.0,0,2020-03-10
Greece,89,5.0,0,0.0,0,2020-03-10
Iceland,81,16.0,0,0.0,0,2020-03-10
Israel,75,25.0,0,0.0,0,2020-03-10
UAE,74,15.0,0,0.0,0,2020-03-10
Iraq,71,0.0,0,0.0,0,2020-03-10
Kuwait,69,4.0,0,0.0,0,2020-03-10
Czechia,63,25.0,0,0.0,0,2020-03-10
San Marino,62,11.0,0,0.0,0,2020-03-10
India,62,15.0,0,0.0,0,2020-03-10
Egypt,59,0.0,0,0.0,0,2020-03-10
Thailand,53,3.0,0,0.0,0,2020-03-10
Lebanon,52,11.0,0,1.0,0,2020-03-10
Taiwan,47,2.0,0,0.0,0,2020-03-10
Portugal,41,2.0,0,0.0,0,2020-03-10
Finland,40,7.0,0,0.0,0,2020-03-10
Brazil,34,9.0,0,0.0,0,2020-03-10
Ireland,34,10.0,0,0.0,0,2020-03-10
Vietnam,34,3.0,0,0.0,0,2020-03-10
Slovenia,34,9.0,0,0.0,0,2020-03-10
Philippines,33,9.0,0,0.0,0,2020-03-10
Romania,29,12.0,0,0.0,0,2020-03-10
Palestine,29,4.0,0,0.0,0,2020-03-10
Indonesia,27,8.0,0,0.0,0,2020-03-10
Qatar,24,6.0,0,0.0,0,2020-03-10
Georgia,23,8.0,0,0.0,0,2020-03-10
Poland,22,5.0,0,0.0,0,2020-03-10
Algeria,20,0.0,0,0.0,0,2020-03-10
Russia,20,0.0,0,0.0,0,2020-03-10
Saudi Arabia,20,0.0,0,0.0,0,2020-03-10
Argentina,19,2.0,0,0.0,0,2020-03-10
Pakistan,19,3.0,0,0.0,0,2020-03-10
Oman,18,0.0,0,0.0,0,2020-03-10
Chile,17,4.0,0,0.0,0,2020-03-10
Croatia,15,2.0,0,0.0,0,2020-03-10
Ecuador,15,0.0,0,0.0,0,2020-03-10
Estonia,13,3.0,0,0.0,0,2020-03-10
Costa Rica,13,4.0,0,0.0,0,2020-03-10
Hungary,12,3.0,0,0.0,0,2020-03-10
Azerbaijan,11,2.0,0,0.0,0,2020-03-10
Peru,11,2.0,0,0.0,0,2020-03-10
Macao,10,0.0,0,0.0,0,2020-03-10
Albania,10,4.0,0,0.0,0,2020-03-10
Belarus,9,3.0,0,0.0,0,2020-03-10
Latvia,8,2.0,0,0.0,0,2020-03-10
Luxembourg,7,2.0,0,0.0,0,2020-03-10
North Macedonia,7,2.0,0,0.0,0,2020-03-10
Mexico,7,0.0,0,0.0,0,2020-03-10
Slovakia,7,0.0,0,0.0,0,2020-03-10
South Africa,7,0.0,0,0.0,0,2020-03-10
Tunisia,6,1.0,0,0.0,0,2020-03-10
Brunei,6,5.0,0,0.0,0,2020-03-10
Bulgaria,6,2.0,0,0.0,0,2020-03-10
Maldives,6,0.0,0,0.0,0,2020-03-10
Afghanistan,5,1.0,0,0.0,0,2020-03-10
Dominican Republic,5,0.0,0,0.0,0,2020-03-10
New Zealand,5,0.0,0,0.0,0,2020-03-10
Bosnia and Herzegovina,5,0.0,0,0.0,0,2020-03-10
French Guiana,5,0.0,0,0.0,0,2020-03-10
Malta,5,1.0,0,0.0,0,2020-03-10
Serbia,5,3.0,0,0.0,0,2020-03-10
Senegal,4,0.0,0,0.0,0,2020-03-10
Morocco,3,1.0,0,1.0,0,2020-03-10
Cambodia,3,1.0,0,0.0,0,2020-03-10
Lithuania,3,2.0,0,0.0,0,2020-03-10
Bangladesh,3,0.0,0,0.0,0,2020-03-10
Colombia,3,0.0,0,0.0,0,2020-03-10
Martinique,3,1.0,0,0.0,0,2020-03-10
Moldova,3,2.0,0,0.0,0,2020-03-10
Nigeria,2,0.0,0,0.0,0,2020-03-10
Burkina Faso,2,1.0,0,0.0,0,2020-03-10
Cameroon,2,0.0,0,0.0,0,2020-03-10
Channel Islands,2,1.0,0,0.0,0,2020-03-10
Cyprus,2,0.0,0,0.0,0,2020-03-10
Faeroe Islands,2,0.0,0,0.0,0,2020-03-10
Paraguay,2,1.0,0,0.0,0,2020-03-10
Saint Martin,2,0.0,0,0.0,0,2020-03-10
Andorra,1,0.0,0,0.0,0,2020-03-10
Armenia,1,0.0,0,0.0,0,2020-03-10
Jordan,1,0.0,0,0.0,0,2020-03-10
Monaco,1,0.0,0,0.0,0,2020-03-10
Nepal,1,0.0,0,0.0,0,2020-03-10
Sri Lanka,1,0.0,0,0.0,0,2020-03-10
Ukraine,1,0.0,0,0.0,0,2020-03-10
Bhutan,1,0.0,0,0.0,0,2020-03-10
DRC,1,1.0,0,0.0,0,2020-03-10
Gibraltar,1,0.0,0,0.0,0,2020-03-10
Vatican City,1,0.0,0,0.0,0,2020-03-10
Jamaica,1,1.0,0,0.0,0,2020-03-10
Liechtenstein,1,0.0,0,0.0,0,2020-03-10
Mongolia,1,1.0,0,0.0,0,2020-03-10
Panama,1,1.0,0,0.0,0,2020-03-10
St. Barth,1,0.0,0,0.0,0,2020-03-10
Togo,1,0.0,0,0.0,0,2020-03-10
Turkey,1,1.0,0,0.0,0,2020-03-10
Total:,118905,4524.0,0,245.0,0,2020-03-10
China,80790,+12,0,0.0,0,2020-03-11
Italy,12462,"+2,313",0,196.0,0,2020-03-11
Iran,9000,+958,0,63.0,0,2020-03-11
S. Korea,7755,+242,0,0.0,0,2020-03-11
France,2281,+497,0,15.0,0,2020-03-11
Spain,2277,+582,0,19.0,0,2020-03-11
Germany,1908,+343,0,1.0,0,2020-03-11
USA,1301,+307,0,8.0,0,2020-03-11
Diamond Princess,696,0,0,0.0,0,2020-03-11
Switzerland,652,+155,0,1.0,0,2020-03-11
Japan,639,+52,0,3.0,0,2020-03-11
Norway,629,+229,0,0.0,0,2020-03-11
Denmark,514,+252,0,0.0,0,2020-03-11
Netherlands,503,+121,0,1.0,0,2020-03-11
Sweden,500,+145,0,1.0,0,2020-03-11
UK,456,+73,0,2.0,0,2020-03-11
Belgium,314,+47,0,3.0,0,2020-03-11
Qatar,262,+238,0,0.0,0,2020-03-11
Austria,246,+64,0,0.0,0,2020-03-11
Bahrain,195,+85,0,0.0,0,2020-03-11
Singapore,178,+12,0,0.0,0,2020-03-11
Malaysia,149,+20,0,0.0,0,2020-03-11
Australia,127,+11,0,0.0,0,2020-03-11
Hong Kong,126,+5,0,0.0,0,2020-03-11
Canada,102,+7,0,0.0,0,2020-03-11
Greece,99,+10,0,0.0,0,2020-03-11
Israel,97,+22,0,0.0,0,2020-03-11
Czechia,94,+31,0,0.0,0,2020-03-11
Iceland,85,+4,0,0.0,0,2020-03-11
UAE,74,0,0,0.0,0,2020-03-11
Kuwait,72,+3,0,0.0,0,2020-03-11
Iraq,71,0,0,0.0,0,2020-03-11
San Marino,62,0,0,0.0,0,2020-03-11
India,62,0,0,0.0,0,2020-03-11
Lebanon,61,+9,0,1.0,0,2020-03-11
Egypt,60,+1,0,0.0,0,2020-03-11
Thailand,59,+6,0,0.0,0,2020-03-11
Finland,59,+19,0,0.0,0,2020-03-11
Portugal,59,+18,0,0.0,0,2020-03-11
Slovenia,57,+23,0,0.0,0,2020-03-11
Brazil,52,+18,0,0.0,0,2020-03-11
Philippines,49,+16,0,1.0,0,2020-03-11
Taiwan,48,+1,0,0.0,0,2020-03-11
Romania,47,+18,0,0.0,0,2020-03-11
Saudi Arabia,45,+25,0,0.0,0,2020-03-11
Ireland,43,+9,0,1.0,0,2020-03-11
Vietnam,38,+4,0,0.0,0,2020-03-11
Indonesia,34,+7,0,1.0,0,2020-03-11
Poland,31,+9,0,0.0,0,2020-03-11
Palestine,30,+1,0,0.0,0,2020-03-11
Georgia,24,+1,0,0.0,0,2020-03-11
Chile,23,+6,0,0.0,0,2020-03-11
Algeria,20,0,0,0.0,0,2020-03-11
Russia,20,0,0,0.0,0,2020-03-11
Argentina,19,0,0,0.0,0,2020-03-11
Croatia,19,+4,0,0.0,0,2020-03-11
Pakistan,19,0,0,0.0,0,2020-03-11
Oman,18,0,0,0.0,0,2020-03-11
Ecuador,17,0,0,0.0,0,2020-03-11
Estonia,16,+3,0,0.0,0,2020-03-11
Albania,15,+5,0,1.0,0,2020-03-11
Costa Rica,13,0,0,0.0,0,2020-03-11
Hungary,13,+1,0,0.0,0,2020-03-11
Peru,13,+2,0,0.0,0,2020-03-11
South Africa,13,+6,0,0.0,0,2020-03-11
Serbia,12,+7,0,0.0,0,2020-03-11
Azerbaijan,11,0,0,0.0,0,2020-03-11
Brunei,11,+5,0,0.0,0,2020-03-11
Macao,10,0,0,0.0,0,2020-03-11
Latvia,10,+2,0,0.0,0,2020-03-11
Slovakia,10,+3,0,0.0,0,2020-03-11
Belarus,9,0,0,0.0,0,2020-03-11
Colombia,9,+6,0,0.0,0,2020-03-11
Panama,8,+7,0,1.0,0,2020-03-11
Mexico,8,+1,0,0.0,0,2020-03-11
Maldives,8,+2,0,0.0,0,2020-03-11
Bulgaria,7,+1,0,1.0,0,2020-03-11
Afghanistan,7,+2,0,0.0,0,2020-03-11
Luxembourg,7,0,0,0.0,0,2020-03-11
North Macedonia,7,0,0,0.0,0,2020-03-11
Tunisia,7,+1,0,0.0,0,2020-03-11
Bosnia and Herzegovina,7,0,0,0.0,0,2020-03-11
Morocco,6,+3,0,0.0,0,2020-03-11
Cyprus,6,+4,0,0.0,0,2020-03-11
Malta,6,+1,0,0.0,0,2020-03-11
Dominican Republic,5,0,0,0.0,0,2020-03-11
New Zealand,5,0,0,0.0,0,2020-03-11
French Guiana,5,0,0,0.0,0,2020-03-11
Paraguay,5,+3,0,0.0,0,2020-03-11
Senegal,4,0,0,0.0,0,2020-03-11
Cambodia,3,0,0,0.0,0,2020-03-11
Lithuania,3,0,0,0.0,0,2020-03-11
Bangladesh,3,0,0,0.0,0,2020-03-11
Martinique,3,0,0,0.0,0,2020-03-11
Moldova,3,0,0,0.0,0,2020-03-11
Nigeria,2,0,0,0.0,0,2020-03-11
Sri Lanka,2,+1,0,0.0,0,2020-03-11
Bolivia,2,0,0,0.0,0,2020-03-11
Burkina Faso,2,0,0,0.0,0,2020-03-11
Cameroon,2,0,0,0.0,0,2020-03-11
Channel Islands,2,0,0,0.0,0,2020-03-11
Faeroe Islands,2,0,0,0.0,0,2020-03-11
Honduras,2,+2,0,0.0,0,2020-03-11
Jamaica,2,+1,0,0.0,0,2020-03-11
Saint Martin,2,0,0,0.0,0,2020-03-11
Andorra,1,0,0,0.0,0,2020-03-11
Armenia,1,0,0,0.0,0,2020-03-11
Jordan,1,0,0,0.0,0,2020-03-11
Monaco,1,0,0,0.0,0,2020-03-11
Nepal,1,0,0,0.0,0,2020-03-11
Ukraine,1,0,0,0.0,0,2020-03-11
Bhutan,1,0,0,0.0,0,2020-03-11
Ivory Coast,1,+1,0,0.0,0,2020-03-11
DRC,1,0,0,0.0,0,2020-03-11
Gibraltar,1,0,0,0.0,0,2020-03-11
Vatican City,1,0,0,0.0,0,2020-03-11
Liechtenstein,1,0,0,0.0,0,2020-03-11
Mongolia,1,0,0,0.0,0,2020-03-11
Réunion,1,+1,0,0.0,0,2020-03-11
St. Barth,1,0,0,0.0,0,2020-03-11
Togo,1,0,0,0.0,0,2020-03-11
Turkey,1,0,0,0.0,0,2020-03-11
Total:,126054,7106,0,320.0,0,2020-03-11
China,80796,+3,0,0.0,0,2020-03-12
Italy,15113,"+2,651",0,189.0,0,2020-03-12
Iran,10075,"+1,075",0,75.0,0,2020-03-12
S. Korea,7869,+114,0,6.0,0,2020-03-12
Spain,3146,+869,0,31.0,0,2020-03-12
France,2876,+595,0,13.0,0,2020-03-12
Germany,2745,+779,0,3.0,0,2020-03-12
USA,1686,+385,0,2.0,0,2020-03-12
Switzerland,868,+216,0,3.0,0,2020-03-12
Norway,800,+171,0,1.0,0,2020-03-12
Diamond Princess,696,0,0,0.0,0,2020-03-12
Japan,691,+52,0,4.0,0,2020-03-12
Sweden,687,+187,0,0.0,0,2020-03-12
Denmark,674,+160,0,0.0,0,2020-03-12
Netherlands,614,+111,0,0.0,0,2020-03-12
UK,590,+130,0,2.0,0,2020-03-12
